words_typed,intelligibility_rating,audio,condition,cutoff,content,trial_index,fullcond,suj_id,scores,TSRatios,cond_names,colors
it is very teeth fell out,2,filter_Inf_0.5_frm01_s21.wav,Spectral,0.5,The tooth fairy forgot to come when Roger's tooth fell out,79,Spectral_0.5,3,3.4482758620689653,41,S 0.5,darkgreen
personnel follow government orders,2,filter_Inf_0.4_frm01_s25.wav,Spectral,0.4,Military personnel are expected to obey government orders,82,Spectral_0.4,3,5.263157894736842,62,S 0.4,forestgreen
the servant exercised the need for affirmative action ,4,filter_7_Inf_frm01_s17.wav,Temporal,7,The sermon emphasized the need for afirmative action,85,Temporal_7,3,7.6923076923076925,84,T 7,royalblue
don't ask me to carry around like that,4,filter_6.5_Inf_frm01_s11.wav,Temporal,6.5,Don't ask me to carry an oily rag like that,88,Temporal_6.5,3,16.27906976744186,84,T 6.5,cornflowerblue
escape,2,filter_7_Inf_frm01_s07.wav,Temporal,7,Tina got cued to make a quicker escape,91,Temporal_7,3,2.631578947368421,27,T 7,royalblue
the easy throughout the voyage,2,filter_6.5_Inf_frm01_s28.wav,Temporal,6.5,The easygoing zoologist relaxed throughout the voyage,94,Temporal_6.5,3,5.660377358490567,72,T 6.5,cornflowerblue
child is subdued by his big brother,2,filter_Inf_0.4_frm01_s20.wav,Spectral,0.4,The frightened child was gently subdued by his big brother,97,Spectral_0.4,3,10.344827586206897,71,S 0.4,forestgreen
we saw eight tiny icicles on the roof ,4,filter_6.5_Inf_frm01_s14.wav,Temporal,6.5,We saw eight tiny icicles below our roof,100,Temporal_6.5,3,15.0,83,T 6.5,cornflowerblue
#,1,filter_2_Inf_1_37.wav,Anchor_Temporal_unIntelligible,2,We were a team and we helped each other,103,Anchor_Temporal_unIntelligible_2,3,0.0,0,T 2,lightsteelblue
if carol calls tomorrow rearrange the meeting for two,4,filter_7_Inf_frm01_s24.wav,Temporal,7,If Carol comes tomorrow have her arrange for a meeting at two,106,Temporal_7,3,9.836065573770492,61,T 7,royalblue
this is the right thing to do,7,1_73.wav,Anchor_fullyIntelligible,0,This is the right thing to do,109,Anchor_fullyIntelligible_0,3,24.137931034482758,100,Full,coral
I hope I am not being reductive ,7,6_41.wav,Anchor_fullyIntelligible,0,I hope I'm not beeing reductive,112,Anchor_fullyIntelligible_0,3,12.903225806451612,90,Full,coral
just in favour of centrifuge purchase,3,filter_Inf_0.5_frm01_s16.wav,Spectral,0.5,Jeff thought you argued in favor of a centrifuge purchase,115,Spectral_0.5,3,7.017543859649122,70,S 0.5,darkgreen
they decided to do it anyway,7,1_33.wav,Anchor_fullyIntelligible,0,They decided to do it anyway,118,Anchor_fullyIntelligible_0,3,21.428571428571427,100,Full,coral
work without supervision is note worthy,3,filter_Inf_0.4_frm01_s22.wav,Spectral,0.4,Alice's ability to work without supervision is noteworthy,121,Spectral_0.4,3,7.017543859649122,67,S 0.4,forestgreen
#,1,filter_Inf_0.2_2_38.wav,Anchor_Spectral_unIntelligible,0.2,The same will happen in other countries,124,Anchor_Spectral_unIntelligible_0.2,3,0.0,0,S 0.2,limegreen
#,1,filter_Inf_0.2_1_10.wav,Anchor_Spectral_unIntelligible,0.2,The film brings out all the tensions and colors of the time,127,Anchor_Spectral_unIntelligible_0.2,3,0.0,0,S 0.2,limegreen
"it doesn't matter who wins, why do we take score",4,filter_6.5_Inf_frm01_s01.wav,Temporal,6.5,If it doesn't matter who wins why do we keep score,130,Temporal_6.5,3,16.0,87,T 6.5,cornflowerblue
there is a relaxed atmosphere traits,3,filter_Inf_0.4_frm01_s32.wav,Spectral,0.4,Is a relaxed home atmosphere enough to help her outgrow these traits,133,Spectral_0.4,3,7.352941176470589,67,S 0.4,forestgreen
call and ambulance for medical assistance ,4,filter_Inf_0.5_frm01_s13.wav,Spectral,0.5,Call an ambulance for medical assistance,136,Spectral_0.5,3,12.5,99,S 0.5,darkgreen
special task forces rescue from kidnappers ,4,filter_6.5_Inf_frm01_s23.wav,Temporal,6.5,Special task forces rescue hostages from kidnappers,139,Temporal_6.5,3,11.76470588235294,90,T 6.5,cornflowerblue
physical appearance,2,filter_6.5_Inf_frm01_s31.wav,Temporal,6.5,Was she just naturally sloppy about everything but her physical appearance,142,Temporal_6.5,3,2.7027027027027026,41,T 6.5,cornflowerblue
face small lake,2,filter_Inf_0.4_frm01_s27.wav,Spectral,0.4,The fish began to leap frantically on the surface of the small lake,145,Spectral_0.4,3,2.9850746268656714,34,S 0.4,forestgreen
special task forces rescue half decent kidnappers,3,filter_Inf_0.5_frm01_s23.wav,Spectral,0.5,Special task forces rescue hostages from kidnappers,4,Spectral_0.5,4,9.803921568627452,80,S 0.5,darkgreen
work without supervision is not,2,filter_Inf_0.4_frm01_s22.wav,Spectral,0.4,Alice's ability to work without supervision is noteworthy,7,Spectral_0.4,4,7.017543859649122,70,S 0.4,forestgreen
she had dark water bottle all year,2,filter_Inf_0.5_frm01_s10.wav,Spectral,0.5,She had your dark suit in greasy wash water all year,10,Spectral_0.5,4,11.538461538461538,63,S 0.5,darkgreen
how much would it cost to do any required modernising and redecorating,3,filter_Inf_0.4_frm01_s30.wav,Spectral,0.4,How much will it cost to do any necessary modernizing and redecorating,13,Spectral_0.4,4,12.857142857142856,81,S 0.4,forestgreen
i hope I'm not being reductive,7,6_41.wav,Anchor_fullyIntelligible,0,I hope I'm not beeing reductive,16,Anchor_fullyIntelligible_0,4,16.129032258064516,98,Full,coral
#,1,filter_Inf_0.4_frm01_s29.wav,Spectral,0.4,Brush fires are common in the dry underbrush of Nevada,19,Spectral_0.4,4,0.0,0,S 0.4,forestgreen
"I wouldn't say I'm counting on it, but it could happen",7,2_33.wav,Anchor_fullyIntelligible,0,I wouldn't say I'm counting on it but it could happen,22,Anchor_fullyIntelligible_0,4,18.867924528301888,100,Full,coral
#,1,filter_2_Inf_2_45.wav,Anchor_Temporal_unIntelligible,2,I do like parties though,25,Anchor_Temporal_unIntelligible_2,4,0.0,0,T 2,lightsteelblue
income loss breakdown heating system path,3,filter_6.5_Inf_frm01_s15.wav,Temporal,6.5,Each untimely income loss coincided with the breakdown of a heating system part,28,Temporal_6.5,4,6.329113924050633,67,T 6.5,cornflowerblue
call an ambulance for medical assistance,4,filter_7_Inf_frm01_s13.wav,Temporal,7,Call an ambulance for medical assistance,31,Temporal_7,4,15.0,100,T 7,royalblue
here it was Miami Illinois,3,filter_6.5_Inf_frm01_s09.wav,Temporal,6.5,Here I was in Miami and Illinois,34,Temporal_6.5,4,12.5,86,T 6.5,cornflowerblue
"If Karen comes tomorrow, have her arrange for a meeting at two",3,filter_Inf_0.5_frm01_s24.wav,Spectral,0.5,If Carol comes tomorrow have her arrange for a meeting at two,37,Spectral_0.5,4,16.39344262295082,90,S 0.5,darkgreen
#,1,filter_2_Inf_1_34.wav,Anchor_Temporal_unIntelligible,2,They played anywhere they could draw a crowd,40,Anchor_Temporal_unIntelligible_2,4,0.0,0,T 2,lightsteelblue
We saw eight tiny icicles on our roof,4,filter_6.5_Inf_frm01_s14.wav,Temporal,6.5,We saw eight tiny icicles below our roof,43,Temporal_6.5,4,17.5,88,T 6.5,cornflowerblue
The fish began to beat frantically on the surface of the small lake,4,filter_Inf_0.4_frm01_s27.wav,Spectral,0.4,The fish began to leap frantically on the surface of the small lake,46,Spectral_0.4,4,14.925373134328357,93,S 0.4,forestgreen
naturally talk about everything physical appearance,4,filter_7_Inf_frm01_s31.wav,Temporal,7,Was she just naturally sloppy about everything but her physical appearance,49,Temporal_7,4,6.756756756756757,77,T 7,royalblue
another one bites the dust,2,filter_Inf_0.2_6_22.wav,Anchor_Spectral_unIntelligible,0.2,Another bites the dust,52,Anchor_Spectral_unIntelligible_0.2,4,18.181818181818183,92,S 0.2,limegreen
we were a team and we helped each other,7,1_37.wav,Anchor_fullyIntelligible,0,We were a team and we helped each other,55,Anchor_fullyIntelligible_0,4,20.51282051282051,100,Full,coral
superb sleeping pill,2,filter_Inf_0.5_frm01_s12.wav,Spectral,0.5,A boring novel is a superb sleeping pill,58,Spectral_0.5,4,7.5,67,S 0.5,darkgreen
don't ask me to carry a heavy rug like that,2,filter_Inf_0.4_frm01_s11.wav,Spectral,0.4,Don't ask me to carry an oily rag like that,61,Spectral_0.4,4,16.27906976744186,84,S 0.4,forestgreen
stop each car in the middle,2,filter_7_Inf_frm01_s02.wav,Temporal,7,Stop each car if it's little,64,Temporal_7,4,10.714285714285714,69,T 7,royalblue
the easy relaxed throughout the voyage,3,filter_7_Inf_frm01_s28.wav,Temporal,7,The easygoing zoologist relaxed throughout the voyage,67,Temporal_7,4,7.547169811320755,84,T 7,royalblue
played with beach balls for hours,3,filter_7_Inf_frm01_s19.wav,Temporal,7,Cory and Trish played tag with beach balls for hours,70,Temporal_7,4,11.538461538461538,78,T 7,royalblue
everyone's an influencer she says,7,1_74.wav,Anchor_fullyIntelligible,0,Everyone's an influencer shes says,73,Anchor_fullyIntelligible_0,4,11.76470588235294,99,Full,coral
to make a quicker escape,5,filter_7_Inf_frm01_s07.wav,Temporal,7,Tina got cued to make a quicker escape,76,Temporal_7,4,13.157894736842104,77,T 7,royalblue
the frightened child was subdued by his big brother,4,filter_6.5_Inf_frm01_s20.wav,Temporal,6.5,The frightened child was gently subdued by his big brother,79,Temporal_6.5,4,15.517241379310345,94,T 6.5,cornflowerblue
this is the,1,filter_Inf_0.2_1_73.wav,Anchor_Spectral_unIntelligible,0.2,This is the right thing to do,82,Anchor_Spectral_unIntelligible_0.2,4,10.344827586206897,55,S 0.2,limegreen
it seems like we'd be wise to act while the window was open,7,2_22.wav,Anchor_fullyIntelligible,0,It seems like we would be wiser to act while the window is open,85,Anchor_fullyIntelligible_0,4,15.873015873015872,89,Full,coral
science and technology,1,filter_Inf_0.2_2_21.wav,Anchor_Spectral_unIntelligible,0.2,The answer is in technology,88,Anchor_Spectral_unIntelligible_0.2,4,3.7037037037037033,65,S 0.2,limegreen
Johnny do you think tree,1,filter_Inf_0.5_frm01_s06.wav,Spectral,0.5,Charlie did you think to measure the tree,91,Spectral_0.5,4,7.317073170731707,55,S 0.5,darkgreen
#,1,filter_2_Inf_6_23.wav,Anchor_Temporal_unIntelligible,2,If love is something you cherish,94,Anchor_Temporal_unIntelligible_2,4,0.0,0,T 2,lightsteelblue
#,1,filter_Inf_0.2_1_11.wav,Anchor_Spectral_unIntelligible,0.2,She has always loved history,97,Anchor_Spectral_unIntelligible_0.2,4,0.0,0,S 0.2,limegreen
sheltered embankment ground level,1,filter_Inf_0.4_frm01_s33.wav,Spectral,0.4,The same shelter could be built into an embankment or below ground level,100,Spectral_0.4,4,4.166666666666666,61,S 0.4,forestgreen
the same will happen in other countries,7,2_38.wav,Anchor_fullyIntelligible,0,The same will happen in other countries,103,Anchor_fullyIntelligible_0,4,17.94871794871795,100,Full,coral
they married in 1965,7,1_54.wav,Anchor_fullyIntelligible,0,They married in 1965,106,Anchor_fullyIntelligible_0,4,20.0,100,Full,coral
it doesn't matter who wins. Why do we keep score,7,filter_6.5_Inf_frm01_s01.wav,Temporal,6.5,If it doesn't matter who wins why do we keep score,109,Temporal_6.5,4,18.0,97,T 6.5,cornflowerblue
very few chapters,4,filter_6.5_Inf_frm01_s08.wav,Temporal,6.5,Joe books very few judges,112,Temporal_6.5,4,8.0,48,T 6.5,cornflowerblue
children decorate their classrooms for all holidays,4,filter_7_Inf_frm01_s18.wav,Temporal,7,Kindergarten children decorate their classrooms for all holidays,115,Temporal_7,4,10.9375,89,T 7,royalblue
military personnel are expected to obey government orders,5,filter_Inf_0.5_frm01_s25.wav,Spectral,0.5,Military personnel are expected to obey government orders,118,Spectral_0.5,4,14.035087719298245,100,S 0.5,darkgreen
relax her atmosphere enough to help her outgrow these traits,4,filter_7_Inf_frm01_s32.wav,Temporal,7,Is a relaxed home atmosphere enough to help her outgrow these traits,121,Temporal_7,4,11.76470588235294,92,T 7,royalblue
they decided to do it anyway,7,1_33.wav,Anchor_fullyIntelligible,0,They decided to do it anyway,124,Anchor_fullyIntelligible_0,4,21.428571428571427,100,Full,coral
caught speeding,2,filter_Inf_0.4_frm01_s04.wav,Spectral,0.4,A fifth wheel caught speeding,127,Spectral_0.4,4,6.896551724137931,68,S 0.4,forestgreen
up ahead,2,filter_6.5_Inf_frm01_s03.wav,Temporal,6.5,Play in the street up ahead,130,Temporal_6.5,4,7.4074074074074066,46,T 6.5,cornflowerblue
#,1,filter_2_Inf_2_54.wav,Anchor_Temporal_unIntelligible,2,And that was not right,133,Anchor_Temporal_unIntelligible_2,4,0.0,0,T 2,lightsteelblue
the tooth fairy tooth out,4,filter_6.5_Inf_frm01_s21.wav,Temporal,6.5,The tooth fairy forgot to come when Roger's tooth fell out,136,Temporal_6.5,4,6.896551724137931,60,T 6.5,cornflowerblue
laugh dance and sing if fortune smiles upon you,3,filter_Inf_0.5_frm01_s26.wav,Spectral,0.5,Laugh dance and sing if fortune smiles upon you,139,Spectral_0.5,4,19.148936170212767,100,S 0.5,darkgreen
the need for affirmative action,3,filter_Inf_0.4_frm01_s17.wav,Spectral,0.4,The sermon emphasized the need for afirmative action,142,Spectral_0.4,4,7.6923076923076925,72,S 0.4,forestgreen
it's been about two years since david kept shotguns,4,filter_Inf_0.5_frm01_s05.wav,Spectral,0.5,It's been about two years since Davey kept shotguns,145,Spectral_0.5,4,15.686274509803921,96,S 0.5,darkgreen
#,1,filter_Inf_0.5_frm01_s12.wav,Spectral,0.5,A boring novel is a superb sleeping pill,4,Spectral_0.5,5,0.0,0,S 0.5,darkgreen
neccesary decorations,1,filter_Inf_0.5_frm01_s30.wav,Spectral,0.5,How much will it cost to do any necessary modernizing and redecorating,7,Spectral_0.5,5,0.0,35,S 0.5,darkgreen
brush,1,filter_Inf_0.5_frm01_s29.wav,Spectral,0.5,Brush fires are common in the dry underbrush of Nevada,10,Spectral_0.5,5,1.8518518518518516,17,S 0.5,darkgreen
#,1,filter_Inf_0.4_frm01_s27.wav,Spectral,0.4,The fish began to leap frantically on the surface of the small lake,13,Spectral_0.4,5,0.0,0,S 0.4,forestgreen
#,1,filter_6.5_Inf_frm01_s06.wav,Temporal,6.5,Charlie did you think to measure the tree,16,Temporal_6.5,5,0.0,0,T 6.5,cornflowerblue
smiles upon you,1,filter_Inf_0.5_frm01_s26.wav,Spectral,0.5,Laugh dance and sing if fortune smiles upon you,19,Spectral_0.5,5,6.382978723404255,48,S 0.5,darkgreen
difficult very,1,filter_Inf_0.5_frm01_s21.wav,Spectral,0.5,The tooth fairy forgot to come when Roger's tooth fell out,22,Spectral_0.5,5,0.0,22,S 0.5,darkgreen
#,2,filter_7_Inf_frm01_s15.wav,Temporal,7,Each untimely income loss coincided with the breakdown of a heating system part,25,Temporal_7,5,0.0,0,T 7,royalblue
children decorate classrooms following days their,2,filter_Inf_0.5_frm01_s18.wav,Spectral,0.5,Kindergarten children decorate their classrooms for all holidays,28,Spectral_0.5,5,6.25,73,S 0.5,darkgreen
anywhere they could draw a crowd,7,1_34.wav,Anchor_fullyIntelligible,0,They played anywhere they could draw a crowd,31,Anchor_fullyIntelligible_0,5,13.636363636363635,84,Full,coral
for hours,3,filter_7_Inf_frm01_s19.wav,Temporal,7,Cory and Trish played tag with beach balls for hours,34,Temporal_7,5,3.8461538461538463,30,T 7,royalblue
for our,2,filter_6.5_Inf_frm01_s14.wav,Temporal,6.5,We saw eight tiny icicles below our roof,37,Temporal_6.5,5,2.5,21,T 6.5,cornflowerblue
she called her brother Randy,7,1_1.wav,Anchor_fullyIntelligible,0,"she called her brother, Randy",40,Anchor_fullyIntelligible_0,5,13.793103448275861,100,Full,coral
ahead,2,filter_7_Inf_frm01_s03.wav,Temporal,7,Play in the street up ahead,43,Temporal_7,5,3.7037037037037033,31,T 7,royalblue
special task forces rescue hostages from kidnappers,5,filter_Inf_0.4_frm01_s23.wav,Spectral,0.4,Special task forces rescue hostages from kidnappers,46,Spectral_0.4,5,13.725490196078432,100,S 0.4,forestgreen
charge decision,2,filter_7_Inf_frm01_s02.wav,Temporal,7,Stop each car if it's little,49,Temporal_7,5,0.0,42,T 7,royalblue
they married in 1965,7,1_54.wav,Anchor_fullyIntelligible,0,They married in 1965,52,Anchor_fullyIntelligible_0,5,20.0,100,Full,coral
the same will happen in other countries,7,2_38.wav,Anchor_fullyIntelligible,0,The same will happen in other countries,55,Anchor_fullyIntelligible_0,5,17.94871794871795,100,Full,coral
dancing all year,4,filter_6.5_Inf_frm01_s10.wav,Temporal,6.5,She had your dark suit in greasy wash water all year,58,Temporal_6.5,5,3.8461538461538463,38,T 6.5,cornflowerblue
#,1,filter_2_Inf_2_53.wav,Anchor_Temporal_unIntelligible,2,I may need to do something like that,61,Anchor_Temporal_unIntelligible_2,5,0.0,0,T 2,lightsteelblue
#,1,filter_Inf_0.2_2_45.wav,Anchor_Spectral_unIntelligible,0.2,I do like parties though,64,Anchor_Spectral_unIntelligible_0.2,5,0.0,0,S 0.2,limegreen
#,1,filter_Inf_0.4_frm01_s04.wav,Spectral,0.4,A fifth wheel caught speeding,67,Spectral_0.4,5,0.0,0,S 0.4,forestgreen
the same shelter can be build environment,3,filter_Inf_0.4_frm01_s33.wav,Spectral,0.4,The same shelter could be built into an embankment or below ground level,70,Spectral_0.4,5,5.555555555555555,62,S 0.4,forestgreen
"I wouldn't say I am counting on it, but it could happen",7,2_33.wav,Anchor_fullyIntelligible,0,I wouldn't say I'm counting on it but it could happen,73,Anchor_fullyIntelligible_0,5,16.9811320754717,95,Full,coral
#,1,filter_Inf_0.5_frm01_s11.wav,Spectral,0.5,Don't ask me to carry an oily rag like that,76,Spectral_0.5,5,0.0,0,S 0.5,darkgreen
tomorrow arranged for a meeting with,4,filter_Inf_0.4_frm01_s24.wav,Spectral,0.4,If Carol comes tomorrow have her arrange for a meeting at two,79,Spectral_0.4,5,6.557377049180328,66,S 0.4,forestgreen
"if it doesn't matter who wins, why do we keep score",5,filter_Inf_0.5_frm01_s01.wav,Spectral,0.5,If it doesn't matter who wins why do we keep score,82,Spectral_0.5,5,20.0,100,S 0.5,darkgreen
#,1,filter_Inf_0.2_1_73.wav,Anchor_Spectral_unIntelligible,0.2,This is the right thing to do,85,Anchor_Spectral_unIntelligible_0.2,5,0.0,0,S 0.2,limegreen
call an ambluance assistance,5,filter_6.5_Inf_frm01_s13.wav,Temporal,6.5,Call an ambulance for medical assistance,88,Temporal_6.5,5,7.5,79,T 6.5,cornflowerblue
obey government orders,4,filter_Inf_0.4_frm01_s25.wav,Spectral,0.4,Military personnel are expected to obey government orders,91,Spectral_0.4,5,5.263157894736842,56,S 0.4,forestgreen
#,1,filter_2_Inf_6_17.wav,Anchor_Temporal_unIntelligible,2,I didn't know what to think of this fearsome woman,94,Anchor_Temporal_unIntelligible_2,5,0.0,0,T 2,lightsteelblue
its been two years since,4,filter_7_Inf_frm01_s05.wav,Temporal,7,It's been about two years since Davey kept shotguns,97,Temporal_7,5,7.8431372549019605,64,T 7,royalblue
throughout,2,filter_Inf_0.4_frm01_s28.wav,Spectral,0.4,The easygoing zoologist relaxed throughout the voyage,100,Spectral_0.4,5,1.8867924528301887,32,S 0.4,forestgreen
#,3,filter_6.5_Inf_frm01_s07.wav,Temporal,6.5,Tina got cued to make a quicker escape,103,Temporal_6.5,5,0.0,0,T 6.5,cornflowerblue
#,1,filter_Inf_0.2_1_11.wav,Anchor_Spectral_unIntelligible,0.2,She has always loved history,106,Anchor_Spectral_unIntelligible_0.2,5,0.0,0,S 0.2,limegreen
#,3,filter_7_Inf_frm01_s09.wav,Temporal,7,Here I was in Miami and Illinois,109,Temporal_7,5,0.0,0,T 7,royalblue
I hope I am not being reductive,7,6_41.wav,Anchor_fullyIntelligible,0,I hope I'm not beeing reductive,112,Anchor_fullyIntelligible_0,5,12.903225806451612,90,Full,coral
#,1,filter_2_Inf_2_54.wav,Anchor_Temporal_unIntelligible,2,And that was not right,115,Anchor_Temporal_unIntelligible_2,5,0.0,0,T 2,lightsteelblue
supervision is no,3,filter_6.5_Inf_frm01_s22.wav,Temporal,6.5,Alice's ability to work without supervision is noteworthy,118,Temporal_6.5,5,3.508771929824561,46,T 6.5,cornflowerblue
#,1,filter_Inf_0.2_2_46.wav,Anchor_Spectral_unIntelligible,0.2,It was quite a bit better I liked it,121,Anchor_Spectral_unIntelligible_0.2,5,0.0,0,S 0.2,limegreen
atmosphere streets,3,filter_6.5_Inf_frm01_s32.wav,Temporal,6.5,Is a relaxed home atmosphere enough to help her outgrow these traits,124,Temporal_6.5,5,1.4705882352941175,42,T 6.5,cornflowerblue
purchase,3,filter_7_Inf_frm01_s16.wav,Temporal,7,Jeff thought you argued in favor of a centrifuge purchase,127,Temporal_7,5,1.7543859649122806,25,T 7,royalblue
big brother,3,filter_6.5_Inf_frm01_s20.wav,Temporal,6.5,The frightened child was gently subdued by his big brother,130,Temporal_6.5,5,3.4482758620689653,32,T 6.5,cornflowerblue
"it seems like it will be wise to act, while the window was open",7,2_22.wav,Anchor_fullyIntelligible,0,It seems like we would be wiser to act while the window is open,133,Anchor_fullyIntelligible_0,5,14.285714285714285,86,Full,coral
If love is something you cherish,7,6_23.wav,Anchor_fullyIntelligible,0,If love is something you cherish,136,Anchor_fullyIntelligible_0,5,18.75,100,Full,coral
judges,2,filter_Inf_0.4_frm01_s08.wav,Spectral,0.4,Joe books very few judges,139,Spectral_0.4,5,4.0,39,S 0.4,forestgreen
the sermon action,5,filter_7_Inf_frm01_s17.wav,Temporal,7,The sermon emphasized the need for afirmative action,142,Temporal_7,5,5.769230769230769,49,T 7,royalblue
#,1,filter_2_Inf_1_2.wav,Anchor_Temporal_unIntelligible,2,she has no recollection ofthis phone call,145,Anchor_Temporal_unIntelligible_2,5,0.0,0,T 2,lightsteelblue
so HR is,2,filter_6.5_Inf_frm01_s02.wav,Temporal,6.5,Stop each car if it's little,4,Temporal_6.5,6,0.0,39,T 6.5,cornflowerblue
